Bear,Sex,Age,Date,General Location,Capture type,Release Site,Handler,Year
1006,Male,Subadult,07/28/2020,"Buffalo Fork, Pr-WY",Management,Transported,WYGFD,2020
1006,Male,Subadult,08/07/2020,"Eagle Crk, SNF",Management,Removed (202021),WYGFD,2020
686,Female,Adult,07/29/2020,"Eldridge Crk, CGNF",Research,On site,IGBST,2020
1007,Male,Adult,07/30/2020,"Deadhorse Crk, CGNF",Research,On site,IGBST,2020
168,Male,Adult,07/30/2020,"Wagon Crk, BTNF",Management,Removed (202018),WYGFD,2020
813,Male,Adult,07/30/2020,"Tom Miner Crk, Pr-MT",Management,Removed (202019),MTFWP,2020
G269,Male,Subadult,07/31/2020,"Leidy Crk, BTNF",Research,On site,WYGFD,2020
G269,Male,Subadult,08/05/2020,"Dry Lake Crk, BTNF",Research,On site,WYGFD,2020
Unm202012,Unk,Yearling,07/31/2020,"Jesse Crk, CTNF",Research,On site,IDFG,2020
Unm202013,Female,Subadult,08/02/2020,"South Fork Shoshone, Pr-WY",Management,Removed (202020),WYGFD,2020
949,Female,Subadult,08/02/2020,"Warm River, CTNF",Research,On site,IDFG,2020
687,Male,Adult,08/02/2020,"Bear Crk, CTNF",Research,On site,IDFG,2020
Unm202014,Unk,Yearling,08/02/2020,"Jesse Crk, CTNF",Research,On site,IDFG,2020
1008,Male,Adult,08/03/2020,"North Fork SPread Crk, BTNF",Research,On site,WYGFD,2020
913,Female,Adult,08/07/2020,"Bear Crk, CTNF",Research,On site,IDFG,2020
1009,Female,Subadult,08/08/2020,"Grouse Crk, BTNF",Research,On site,WYGFD,2020
1009,Female,Subadult,08/12/2020,"Skull Crk, BTNF",Research,On site,WYGFD,2020
1009,Female,Subadult,08/20/2020,"South Fork sPread Crk, BTNF",Research,On site,WYGFD,2020
1010,Male,Adult,08/08/2020,South Fork SPread Crk,Research,On site,WYGFD,2020
819,Male,Adult,08/08/2020,"Dry Lake Crk, BTNF",Research,On site,WYGFD,2020
1011,Male,Subadult,08/11/2020,"Howard Crk, CTNF",Research,On site,IDFG,2020
1012,Female,Yearling,08/11/2020,"Timber Crk, CTNF",Research,On site,IDFG,2020
G270,Male,Yearling,08/11/2020,"Timber Crk, CTNF",Research,On site,IDFG,2020
909,Female,Adult,08/12/2020,"Timber Crk, CTNF",Research,On site,IDFG,2020
914,Female,Adult,08/14/2020,"Bootjack Crk, CTNF",Research,On site,IDFG,2020
1013,Female,Adult,08/14/2020,"Timber Crk, CTNF",Research,On site,IDFG,2020
727,Male,Adult,08/15/2020,"Howard Crk, CTNF",Research,On site,IDFG,2020
805,Male,Adult,08/15/2020,"Dry Lake Crk, BTNF",Research,On site,WYGFD,2020
1014,Female,Subadult,08/16/2020,"Buttermilk Crk, Pr-MT",Management,Transported,MTFWP,2020
1014,Female,Subadult,09/01/2020,"Denny Crk, Pr-MT",Management,Removed (202025),MTFWP,2020
1015,Male,Subadult,08/16/2020,"Buttermilk Crk, Pr-MT",Management,Transported,MTFWP,2020
1015,Male,Subadult,09/01/2020,"Denny Crk, Pr-MT",Management,Removed (202026),MTFWP,2020
Unm202015,Female,Adult,08/29/2020,"Blaine Crk, Pr-WY",Management,Removed (202023),WYGFD,2020
Unm202016,Female,Subadult,08/30/2020,"Blaine Crk, Pr-WY",Management,Removed (202024),WYGFD,2020
Unm202017,Male,Subadult,09/01/2020,"South Fork owl Crk, WRIR",Management,Removed (202027),WYGFD,2020
499,Female,Adult,09/02/2020,"Raspberry Crk, BTNF",Management,Transported,WYGFD,2020
G271,Male,Subadult,09/02/2020,"Raspberry Crk, BTNF",Management,Transported,WYGFD,2020
679,Male,Adult,09/10/2020,"Pilgrim Crk, GTNP",Research,On site,IGBST,2020
394,Male,Adult,09/16/2020,"Cascade Crk, YNP",Research,On site,IGBST,2020
980,Female,Adult,09/17/2020,"Cascade Crk, YNP",Research,On site,IGBST,2020
1016,Male,Adult,09/19/2020,"Trout Crk, YNP",Research,On site,IGBST,2020
881,Male,Adult,09/21/2020,"Trout Crk, YNP",Research,On site,IGBST,2020
1017,Female,Subadult,09/24/2020,"Trout Crk, Pr-WY",Management,Transported,WYGFD,2020
Unm202018,Male,Adult,09/24/2020,"Timber Crk, Pr-WY",Management,Removed (202030),WYGFD,2020
G256,Male,Subadult,09/26/2020,"Voiney Crk, Pr-MT",Management,Removed (202033),WS/MTFWP,2020
Unm202019,Male,Subadult,09/29/2020,"South Fork Shoshone, Pr-WY",Management,Removed (202036),WYGFD,2020
Unm202020,Male,Adult,09/29/2020,"Green River, BTNF",Management,Removed (202037),WYGFD,2020
Unm202021,Unk,Yearling,09/18/2020,"Pilgrim Crk, GTNP",Research,On site,IGBST,2020
460,Male,Adult,10/02/2020,"Pilgrim Crk, GTNP",Research,On site,IGBST,2020
962,Female,Subadult,10/02/2020,"Snake River, GTNP",Research,On site,GTNP,2020
1018,Female,Adult,10/18/2020,"Snake River, GTNP",Research,On site,GTNP,2020
Unm202022,Female,Subadult,10/19/2020,"Horse Crk, BLM-WY",Management,Removed (202045),WYGFD,2020
1019,Male,Subadult,10/30/2020,"Snake River, GTNP",Research,On site,GTNP,2020
Unm202023,Male,Adult,11/04/2020,"Pat O'Hara Crk, Pr-WY",Management,Removed (202048),WYGFD,2020
697,Male,Adult,03/31/2019,"South Fork Shoshone, Pr-WY",Management,Removed (201901),WYGFD,2019
944,Male,Subadult,04/16/2019,"Carter Crk, Pr-WY",Management,Removed (201904),WYGFD,2019
G247,Male,Subadult,05/10/2019,"Pat O'Hara Crk, Pr-WY",Management,Removed (201907),WYGFD,2019
Unm201901,Male,Subadult,05/11/2019,"Carter Crk, Pr-WY",Management,Removed (201908),WYGFD,2019
735,Female,Adult,05/15/2019,"Blacktail Deer Crk, YNP",Research,On site,IGBST,2019
735,Female,Adult,10/30/2019,"Bear Crk, Pr-MT",Management,Removed (201938),WS/MTFWP,2019
958,Male,Adult,05/19/2019,"Ghost Crk, Pr-WY",Management,Transported,WYGFD,2019
480,Male,Adult,05/19/2019,"Antelope Crk, YNP",Research,On site,IGBST,2019
480,Male,Adult,09/06/2019,"Bridge Crk, YNP",Research,On site,IGBST,2019
Unm201902,Unk,Subadult,05/25/2019,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2019
Unm201903,Male,Subadult,05/25/2019,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2019
810,Male,Adult,05/27/2019,"Snake River, GTNP",Research,On site,IGBST/GTNP,2019
810,Male,Adult,05/30/2019,"Snake River, GTNP",Research,On site,IGBST/GTNP,2019
810,Male,Adult,06/12/2019,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2019
960,Male,Subadult,05/30/2019,"Timber Crk, SNF",Research,On site,WYGFD,2019
960,Male,Subadult,06/01/2019,"Francs Fork, SNF",Research,On site,WYGFD,2019
959,Male,Adult,05/31/2019,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2019
959,Male,Adult,06/09/2019,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2019
G253,Male,Subadult,06/04/2019,"Greybull River, Pr-WY",Research,On site,WYGFD,2019
394,Male,Adult,06/05/2019,"Antelope Crk, YNP",Research,On site,IGBST,2019
961,Female,Adult,06/07/2019,"Greybull River, Pr-WY",Research,On site,WYGFD,2019
962,Female,Subadult,06/08/2019,"Snake River, GTNP",Research,On site,IGBST/GTNP,2019
962,Female,Subadult,10/18/2019,"Pilgrim Crk, GTNP",Research,On site,GTNP,2019
G254,Male,Subadult,06/08/2019,"Francs Fork, SNF",Research,On site,WYGFD,2019
G254,Male,Subadult,06/11/2019,"West Fork Timber Crk, SNF",Research,On site,WYGFD,2019
963,Male,Adult,06/11/2019,"Francs Fork, SNF",Research,On site,WYGFD,2019
926,Female,Subadult,06/12/2019,"Snake River, GTNP",Research,On site,IGBST/GTNP,2019
964,Female,Subadult,06/12/2019,"Snake River, GTNP",Research,On site,IGBST/GTNP,2019
964,Female,Subadult,09/30/2019,"Snake River, Pr-WY",Management,Transported,WYGFD,2019
G255,Male,Adult,06/13/2019,"Timber Crk, SNF",Research,On site,WYGFD,2019
Unm201904,Male,Adult,06/17/2019,"Marquette Crk, Pr-WY",Management,Removed (201911),WYGFD,2019
965,Female,Adult,06/17/2019,"Four Bears Crk, BLM",Research,On site,WYGFD,2019
G256,Male,Yearling,06/19/2019,"Bear Crk, Pr-MT",Management,On site,WS,2019
966,Female,Subadult,06/20/2019,"Francs Fork, SNF",Research,On site,WYGFD,2019
967,Male,Adult,06/20/2019,"Four Bears Crk, SNF",Research,On site,WYGFD,2019
862,Male,Adult,06/23/2019,"Flat Mountain Crk, YNP",Research,On site,IGBST,2019
816,Male,Adult,06/25/2019,"Long Crk, SNF",Management,Removed (201912),WYGFD,2019
968,Male,Adult,06/30/2019,"Bear Crk, Pr-MT",Management,Transported,WS/MTFWP,2019
968,Male,Adult,09/02/2019,"Rock Crk, Pr-MT",Management,Removed (201922),WS/MTFWP,2019
883,Female,Adult,07/03/2019,"Flat Mountain Crk, YNP",Research,On site,IGBST,2019
975,Male,Subadult,07/06/2019,"Henrys Fork, CTNF",Research,On site,IDFG,2019
975,Male,Subadult,08/17/2019,"Bear Crk, CTNF",Research,On site,IDFG,2019
706,Female,Adult,07/08/2019,"Henrys Fork, CTNF",Research,On site,IDFG,2019
706,Female,Adult,08/20/2019,"Bear Crk, CTNF",Research,On site,IDFG,2019
G258,Male,Subadult,07/09/2019,"Henrys Fork, CTNF",Research,On site,IDFG,2019
935,Male,Subadult,07/14/2019,"Henrys Fork, CTNF",Research,On site,IDFG,2019
935,Male,Subadult,08/18/2019,"Bear Crk, CTNF",Research,On site,IDFG,2019
653,Male,Adult,07/16/2019,"Henrys Fork, CTNF",Research,On site,IDFG,2019
G259,Male,Subadult,07/19/2019,"Middle Fork Owl Crk, Pr-WY",Management,Removed (201913),WYGFD,2019
G229,Male,Adult,07/21/2019,"Wagon Crk, BTNF",Management,Removed (201914),WYGFD,2019
G260,Male,Subadult,07/21/2019,"Wagon Crk, BTNF",Management,Transported,WYGFD,2019
913,Female,Adult,07/24/2019,"Wyoming Crk, CTNF",Research,On site,IDFG,2019
G261,Male,Adult,07/25/2019,"Bridge Crk, YNP",Research,On site,IGBST,2019
969,Female,Adult,07/25/2019,"Arnica Crk, YNP",Research,On site,IGBST,2019
969,Female,Adult,08/25/2019,"Arnica Crk, YNP",Research,On site,IGBST,2019
970,Male,Adult,07/26/2019,"Arnica Crk, YNP",Research,On site,IGBST,2019
971,Male,Adult,07/27/2019,"Wyoming Crk, CTNF",Research,On site,IDFG,2019
971,Male,Adult,08/24/2019,"Bear Crk, CTNF",Research,On site,IDFG,2019
972,Male,Adult,07/28/2019,"Sheridan Crk, SNF",Management,Transported,WYGFD,2019
419,Male,Adult,07/29/2019,"Bootjack Crk, CTNF",Research,On site,IDFG,2019
973,Female,Subadult,08/01/2019,"Fish Crk, BTNF",Management,Transported,WYGFD,2019
973,Female,Subadult,10/22/2019,"North Fork Shoshone, Pr-WY",Management,Removed (201934),WYGFD,2019
Unm201905,Male,Adult,08/08/2019,"Green River, BTNF",Management,Removed (201915),WYGFD,2019
974,Female,Subadult,08/08/2019,"Owl Crk, Pr-WY",Management,Transported,WYGFD,2019
G262,Male,Subadult,08/12/2019,"Wagon Crk, BTNF",Management,Transported,WYGFD,2019
G245,Male,Subadult,08/18/2019,"Jesse Crk, CTNF",Research,On site,IDFG,2019
976,Female,Adult,08/21/2019,"Slip and Slide Crk, CGNF",Research,On site,IGBST,2019
Unm201906,Female,Adult,08/24/2019,"Skull Crk, ST-WY",Management,Removed (201916),WYGFD,2019
Unm201907,Female,Cub,08/24/2019,"Skull Crk, ST-WY",Management,Removed (201917),WYGFD,2019
Unm201908,Male,Cub,08/24/2019,"Skull Crk, ST-WY",Management,Removed (201918),WYGFD,2019
977,Female,Adult,08/24/2019,"Trout Crk, SNF",Management,Transported,WYGFD,2019
637,Male,Adult,08/24/2019,"Trout Crk, SNF",Management,Removed (201919),WYGFD,2019
481,Female,Adult,08/25/2019,"Arnica Crk, YNP",Research,On site,IGBST,2019
792,Male,Adult,08/27/2019,"Wagon Crk, BTNF",Management,Removed (201920),WYGFD,2019
589,Male,Adult,08/27/2019,"Arnica Crk, YNP",Research,On site,IGBST,2019
G214,Female,Subadult,08/28/2019,"Greybull River, Pr-WY",Management,Removed (201921),WYGFD,2019
978,Male,Subadult,08/29/2019,"Fish Crk, BTNF",Management,Transported,WYGFD,2019
695,Male,Adult,09/11/2019,"Gibbon River, YNP",Research,On site,IGBST,2019
979,Female,Subadult,09/13/2019,"Gypsum Crk, BTNF",Management,Transported,WYGFD,2019
Unm201909,Unk,Subadult,09/13/2019,"Gibbon River, YNP",Research,On site,IGBST,2019
980,Female,Adult,09/15/2019,"Gibbon River, YNP",Research,On site,IGBST,2019
981,Female,Subadult,09/15/2019,"Gibbon River, YNP",Research,On site,IGBST,2019
G236,Male,Adult,09/19/2019,"Clarks Fork River, Pr-WY",Management,Removed (201924),WYGFD,2019
982,Male,Subadult,09/20/2019,"Meadow Crk, Pr-WY",Management,Transported,WYGFD,2019
828,Male,Adult,09/21/2019,"West Fork Madison, BDNF",Management,Removed (201925),WS,2019
983,Male,Adult,09/21/2019,"Crandall Crk, Pr-WY",Management,Transported,WYGFD,2019
984,Male,Yearling,09/22/2019,"Dry Crk, Pr-WY",Management,Transported,WYGFD,2019
985,Male,Adult,09/25/2019,"Snake River, GTNP",Research,On site,GTNP,2019
985,Male,Adult,10/11/2019,"Snake River, GTNP",Research,On site,GTNP,2019
G263,Male,Yearling,09/26/2019,"Spring Crk, BLM-WY",Management,Transported,WYGFD,2019
Unm201910,Male,Subadult,09/30/2019,"Grinnell Crk, SNF",Management,Mortality (201930),WYGFD,2019
834,Male,Adult,10/01/2019,"Jim Crk, Pr-WY",Management,Transported,WYGFD,2019
986,Female,Adult,10/02/2019,"Stephens Crk, YNP",Research,On site,IGBST,2019
812,Male,Adult,10/02/2019,"Stephens Crk, YNP",Research,On site,IGBST,2019
804,Male,Adult,10/04/2019,"Antelope Crk, YNP",Research,On site,IGBST,2019
934,Male,Adult,10/08/2019,"Pilgrim Crk, GTNP",Research,On site,GTNP,2019
668,Male,Adult,10/13/2019,"Belknap Crk, Pr-WY",Management,Removed (201932),WYGFD,2019
Unm201911,Unk,Cub,10/15/2019,"Snake River, GTNP",Research,On site,GTNP,2019
649,Male,Adult,04/10/2018,"Rawhide Crk, Pr-WY",Management,Removed (201801),WYGFD,2018
921,Male,Subadult,04/24/2018,"Bull Crk, Pr-WY",Management,Transported,WYGFD,2018
921,Male,Subadult,09/01/2018,"South Fork Shoshone, Pr-WY",Management,Removed (201836),WYGFD,2018
Unm1,Male,Adult,04/29/2018,"Pat O'Hara, Pr-WY",Management,Removed (201802),WYGFD,2018
Unm2,Male,Adult,05/08/2018,"Clarks Fork Yellowstone, SNF",Management,Removed (201803),WYGFD,2018
Unm3,Male,Adult,05/09/2018,"Green Crk, Pr-WY",Management,Removed (201804),WYGFD,2018
922,Male,Adult,05/25/2018,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2018
G234,Male,Subadult,05/29/2018,"Pacific Crk, GTNP",Research,On site,IGBST,2018
Unm4,Female,Subadult,05/30/2018,"Blaine Crk, BLM-WY",Management,Removed (201813),WYGFD,2018
G235,Male,Subadult,05/30/2018,"Cottonwood Crk, Pr-WY",Management,Transported,WYGFD,2018
363,Male,Adult,06/07/2018,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2018
810,Male,Adult,06/07/2018,"Snake River, GTNP",Research,On site,IGBST/GTNP,2018
810,Male,Adult,06/09/2018,"sPread Crk, GTNP",Research,On site,IGBST/GTNP,2018
810,Male,Adult,06/15/2018,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2018
923,Male,Adult,06/10/2018,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2018
924,Female,Subadult,06/13/2018,"Pacific Crk, GTNP",Research,On site,IGBST/GTNP,2018
925,Male,Adult,06/13/2018,"Reef Crk, SNF",Research,On site,WYGFD,2018
Unm5,Unk,Yearling,06/13/2018,"Ghost Crk, SNF",Research,On site,WYGFD,2018
926,Female,Subadult,06/15/2018,"Snake River, GTNP",Research,On site,IGBST/GTNP,2018
927,Male,Adult,06/15/2018,"Ghost Crk, SNF",Research,On site,WYGFD,2018
928,Male,Adult,06/16/2018,"Sunlight Crk, SNF",Research,On site,WYGFD,2018
928,Male,Adult,06/20/2018,"Gravelbar Crk, SNF",Research,On site,WYGFD,2018
929,Male,Subadult,06/18/2018,"Wigwam Crk, BDNF",Research,On site,IGBST,2018
930,Female,Adult,06/18/2018,"Deadman Crk, SNF",Research,On site,WYGFD,2018
931,Male,Adult,06/19/2018,"Wigwam Crk, BDNF",Research,On site,IGBST,2018
G236,Male,Subadult,06/20/2018,"Deadman Crk, SNF",Research,On site,WYGFD,2018
932,Male,Adult,06/20/2018,"Reef Crk, SNF",Research,On site,WYGFD,2018
786,Female,Adult,06/21/2018,"Deadman Crk, Pr-MT",Research,On site,IGBST,2018
Unm6,Male,Adult,06/22/2018,"Bull Crk, BLM-WY",Management,Removed (201818),WYGFD,2018
Unm7,Male,Adult,06/22/2018,"Foster Gulch, Pr-MT",Management,Removed (201819),WS,2018
933,Female,Adult,06/22/2018,"Ghost Crk, SNF",Research,On site,WYGFD,2018
G237,Male,Adult,06/23/2018,"Gravelbar Crk, SNF",Research,On site,WYGFD,2018
G196,Male,Adult,06/23/2018,"Deadman Crk, SNF",Research,On site,WYGFD,2018
712,Male,Adult,06/26/2018,"Beam Gulch, SNF",Research,On site,WYGFD,2018
G238,Male,Adult,06/27/2018,"Gravelbar Crk, SNF",Research,On site,WYGFD,2018
384,Female,Adult,06/28/2018,"Reef Crk, SNF",Research,On site,WYGFD,2018
934,Male,Adult,07/01/2018,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2018
934,Male,Adult,07/06/2018,"Pilgrim Crk, GTNP",Research,On site,IGBST/GTNP,2018
934,Male,Adult,07/09/2018,"Pacific Crk, GTNP Henrys Fork, CTNF",Research,On site,IGBST/GTNP,2018
935,Male,Subadult,07/05/2018,"Henrys Fork, CTNF",Research,On site,IDFG,2018
G239,Male,Subadult,07/05/2018,"Henrys Fork, CTNF",Research,On site,IDFG,2018
936,Male,Subadult,07/03/2018,"Wagon Crk, BTNF",Management,Transported,WYGFD,2018
841,Male,Adult,07/08/2018,"Crow Crk, CTNF",Management,Removed (201820),WYGFD,2018
899,Female,Adult,07/09/2018,"Warm River, CTNF",Research,On site,IDFG,2018
937,Male,Subadult,07/11/2018,"Mill Crk, CTNF",Management,Transported,IDFG,2018
937,Male,Subadult,07/20/2018,"Mill Crk, CTNF",Management,Removed (201823),IDFG,2018
938,Male,Adult,07/13/2018,"Jesse Crk, CTNF",Research,On site,WYGFD/WRIR,2018
344,Male,Adult,07/13/2018,"Wagon Crk, BTNF",Management,Removed (201821),WYGFD,2018
592,Male,Adult,07/13/2018,"Mosquito Lake, BTNF",Management,Removed (201822),WYGFD,2018
Unm8,Unk,Yearling,07/13/2018,"Wagon Crk, BTNF",Management,On site,WYGFD,2018
G240,Male,Subadult,07/16/2018,"South Fork Fish Crk, BTNF",Management,On site,WYGFD,2018
939,Male,Adult,07/19/2018,"Bull Lake Crk, WRIR",Research,On site,WYGFD,2018
940,Male,Adult,07/21/2018,"East Dry Crk, CTNF",Management,Transported,IDFG,2018
941,Male,Adult,07/25/2018,"Bob Crk, WRIR",Research,On site,WYGFD/WRIR,2018
G241,Male,Subadult,07/24/2018,"Wagonfeur Crk, Pr-WY",Management,Transported,WYGFD,2018
G242,Female,Yearling,07/24/2018,"Gypsum Crk, BTNF",Management,Transported,WYGFD,2018
G243,Male,Yearling,07/25/2018,"Gypsum Crk, BTNF",Management,Transported,WYGFD,2018
G244,Female,Yearling,07/25/2018,"Gypsum Crk, BTNF",Management,Transported,WYGFD,2018
439,Female,Adult,07/25/2018,"Gypsum Crk, BTNF",Management,Removed (201825),WYGFD,2018
942,Female,Adult,07/29/2018,"East Dry Crk, CTNF",Research,On site,IDFG,2018
G245,Male,Subadult,07/31/2018,"Jesse Crk, CTNF",Research,On site,IDFG,2018
Unm9,Male,Adult,08/01/2018,"Gypsum Crk, BTNF",Management,Removed (201827),WYGFD,2018
G246,Female,Subadult,08/02/2018,"Henrys Fork, CTNF",Research,On site,IDFG,2018
723,Male,Adult,08/05/2018,"Gypsum Crk, BTNF",Management,Removed (201828),WYGFD,2018
808,Male,Adult,08/04/2018,"Paint Crk, Pr-WY",Management,Removed (201829),WYGFD,2018
906,Female,Adult,08/06/2018,"Henrys Fork, CTNF",Research,On site,IDFG,2018
G247,Male,Subadult,08/07/2018,"Wagon Crk, BTNF",Management,Transported,WYGFD,2018
943,Male,Yearling,08/08/2018,"Henrys Fork, CTNF",Research,Transport,IDFG,2018
943,Male,Yearling,08/14/2018,"Henrys Fork, Pr-ID",Management,Removed (201827),IDFG,2018
859,Male,Subadult,08/08/2018,"Wagon Crk, BTNF",Management,Transported,WYGFD,2018
859,Male,Subadult,09/06/2018,"Fish Crk, BTNF",Management,Removed (201840),WYGFD,2018
872,Male,Adult,08/11/2018,"Blind Crk, CTNF",Research,On site,IDFG,2018
Unm10,Unk,Adult,08/11/2018,"Freezeout Crk, BDNF",Management,Removed (201831),WS,2018
913,Female,Adult,08/13/2018,"Bear Crk, CTNF",Research,On site,IDFG,2018
740,Male,Adult,08/13/2018,"Wa on Crk, BTNF",Management,Removed (201832),WYGFD,2018
Unm11,Female,Adult,08/09/2018,"JK Crk, WRIR",Management,Removed (201833),WRIR,2018
944,Male,Subadult,08/17/2018,"South Fork Shoshone, Pr-WY",Management,Transported,WYGFD,2018
945,Male,Adult,08/18/2018,"Tosi Crk, Pr-WY",Management,Transported,WYGFD,2018
946,Male,Subadult,08/19/2018,"Middle Soda Crk, BTNF",Research,On site,WYGFD,2018
946,Male,Adult,09/10/2018,"Te ee Crk, BTNF",Management,Transported,WYGFD,2018
947,Female,Adult,08/23/2018,"Crow Crk, CTNF",Management,Transported,WYGFD,2018
948,Female,Adult,08/24/2018,"Buffalo Crk, YNP",Research,On site,IGBST,2018
949,Female,Subadult,08/25/2018,"Henrys Fork, CTNF",Research,On site,IDFG,2018
860,Male,Adult,08/30/2018,"Reader Crk, Pr-MT",Management,Removed (201835),WS/MTFWP,2018
738,Male,Adult,09/04/2018,"North Fork Shoshone, Pr-WY",Management,Removed (201838),WYGFD,2018
Unm12,Male,Adult,09/04/2018,"South Fork Shoshone, Pr-WY",Management,Removed (201839),WYGFD,2018
771,Female,Adult,09/06/2018,"Paint Crk, Pr-WY",Management,Transported,WYGFD,2018
771,Female,Adult,10/25/2018,"Shoshone River, Pr-WY",Management,Removed (201867),WYGFD,2018
G248,Male,Cub,09/06/2018,"Paint Crk, Pr-WY",Management,Transported,WYGFD,2018
G248,Male,Cub,10/25/2018,"Shoshone River, Pr-WY",Management,Removed (201868),WYGFD,2018
G249,Female,Cub,09/06/2018,"Paint Crk, Pr-WY",Management,Transported,WYGFD,2018
G249,Female,Cub,10/25/2018,"Shoshone River, Pr-WY",Management,Removed (201869),WYGFD,2018
Unm13,Female,Cub,09/06/2018,"Paint Crk, Pr-WY",Management,Mortality (201841),WYGFD,2018
950,Female,Subadult,09/07/2018,"Slab Crk, Pr-WY",Management,Transported,WYGFD,2018
951,Male,Subadult,09/12/2018,"South Fork owl Crk, STWY",Management,Transported,WYGFD,2018
Unm14,Female,Adult,09/16/2018,"Soda Fork, BTNF",Management,Removed (201843),WYGFD,2018
Unm15,Male,Yearling,09/16/2018,"Soda Fork, BTNF",Management,Removed (201844),WYGFD,2018
480,Male,Adult,09/20/2018,"Antelope Crk, YNP",Research,On site,IGBST,2018
480,Male,Adult,10/04/2018,"Cascade Crk, YNP",Research,On site,IGBST,2018
813,Male,Adult,09/20/2018,"Stephens Crk, YNP",Research,On site,IGBST,2018
Unm11,Unk,Adult,08/11/2018,"Freezeout Crk, BDNF",Management,Removed (201831),WS,2018
567,Female,Adult,08/13/2018,"Bear Crk, CTNF",Research,On site,IDFG,2018
791,Male,Adult,09/22/2018,"Flat Mountain Crk, YNP",Research,On site,IGBST,2018
952,Female,Adult,09/22/2018,"Stephens Crk, YNP",Research,On site,IGBST,2018
887,Male,Adult,09/22/2018,"Stephens Crk, YNP",Research,On site,IGBST,2018
651,Male,Adult,09/25/2018,"Corral Crk, SNF",Management,Removed (201849),WYGFD,2018
953,Male,Adult,09/29/2018,"Flat Mountain Crk, YNP",Research,On site,IGBST,2018
954,Female,Subadult,09/29/2018,"South Fork Shoshone, Pr-WY",Management,Transported,WYGFD,2018
954,Female,Subadult,10/16/2018,"South Fork Shoshone, Pr-WY",Management,Transported,WYGFD,2018
Unm18,Male,Subadult,09/30/2018,"Clarks Fork River, Pr-WY",Management,Removed (201851),WYGFD,2018
955,Female,Subadult,09/30/2018,"Yellowstone River, Pr-MT",Management,Transported,MTFWP,2018
